2024-05-28 15:23:58,2024-05-28 15:24:08,1,6
2024-05-28 15:24,2024-05-28 15:24:10,3,4
2024-05-28 15:24,2024-05-28 15:24:10,2,8
2024-05-28 15:23:57,2024-05-28 15:24:07,2,5
2024-05-28 15:23:59,2024-05-28 15:24:09,1,6
2024-05-28 15:23:59,2024-05-28 15:24:09,3,4
2024-05-28 15:23:59,2024-05-28 15:24:09,2,5
2024-05-28 15:24,2024-05-28 15:24:10,1,6
2024-05-28 15:23:58,2024-05-28 15:24:08,2,5
2024-05-28 15:24:03,2024-05-28 15:24:13,1,6
2024-05-28 15:24:04,2024-05-28 15:24:14,2,8
2024-05-28 15:24:05,2024-05-28 15:24:15,1,8
2024-05-28 15:24:03,2024-05-28 15:24:13,3,4
2024-05-28 15:24:01,2024-05-28 15:24:11,1,6
2024-05-28 15:24:02,2024-05-28 15:24:12,2,8
2024-05-28 15:24:03,2024-05-28 15:24:13,2,8
2024-05-28 15:24:02,2024-05-28 15:24:12,3,4
2024-05-28 15:24:01,2024-05-28 15:24:11,2,8
2024-05-28 15:24:02,2024-05-28 15:24:12,1,6
2024-05-28 15:24:04,2024-05-28 15:24:14,1,6
2024-05-28 15:24:01,2024-05-28 15:24:11,3,4
2024-05-28 15:24:04,2024-05-28 15:24:14,3,4
2024-05-28 15:24:05,2024-05-28 15:24:15,2,8
2024-05-28 15:24:05,2024-05-28 15:24:15,3,4
2024-05-28 15:24:06,2024-05-28 15:24:16,3,4
2024-05-28 15:24:09,2024-05-28 15:24:19,1,8
2024-05-28 15:24:07,2024-05-28 15:24:17,1,8
2024-05-28 15:24:08,2024-05-28 15:24:18,1,8
2024-05-28 15:24:10,2024-05-28 15:24:20,1,8
2024-05-28 15:24:08,2024-05-28 15:24:18,2,8
2024-05-28 15:24:08,2024-05-28 15:24:18,3,4
2024-05-28 15:24:10,2024-05-28 15:24:20,3,4
2024-05-28 15:24:10,2024-05-28 15:24:20,2,7
2024-05-28 15:24:09,2024-05-28 15:24:19,2,8
2024-05-28 15:24:07,2024-05-28 15:24:17,2,8
2024-05-28 15:24:09,2024-05-28 15:24:19,3,4
2024-05-28 15:24:06,2024-05-28 15:24:16,2,8
2024-05-28 15:24:07,2024-05-28 15:24:17,3,4
2024-05-28 15:24:06,2024-05-28 15:24:16,1,8
2024-05-28 15:24:12,2024-05-28 15:24:22,2,7
2024-05-28 15:24:11,2024-05-28 15:24:21,1,8
2024-05-28 15:24:12,2024-05-28 15:24:22,3,7
2024-05-28 15:24:13,2024-05-28 15:24:23,2,7
2024-05-28 15:24:13,2024-05-28 15:24:23,1,8
2024-05-28 15:24:14,2024-05-28 15:24:24,1,8
2024-05-28 15:24:11,2024-05-28 15:24:21,2,7
2024-05-28 15:24:14,2024-05-28 15:24:24,3,7
2024-05-28 15:24:13,2024-05-28 15:24:23,3,7
2024-05-28 15:24:14,2024-05-28 15:24:24,2,7
2024-05-28 15:24:12,2024-05-28 15:24:22,1,8
2024-05-28 15:24:11,2024-05-28 15:24:21,3,4
2024-05-28 15:24:16,2024-05-28 15:24:26,3,7
2024-05-28 15:24:16,2024-05-28 15:24:26,2,7
2024-05-28 15:24:18,2024-05-28 15:24:28,3,7
2024-05-28 15:24:18,2024-05-28 15:24:28,2,7
2024-05-28 15:24:18,2024-05-28 15:24:28,1,6
2024-05-28 15:24:16,2024-05-28 15:24:26,1,6
2024-05-28 15:24:15,2024-05-28 15:24:25,3,7
2024-05-28 15:24:15,2024-05-28 15:24:25,1,6
2024-05-28 15:24:17,2024-05-28 15:24:27,1,6
2024-05-28 15:24:15,2024-05-28 15:24:25,2,7
2024-05-28 15:24:17,2024-05-28 15:24:27,3,7
2024-05-28 15:24:17,2024-05-28 15:24:27,2,7
2024-05-28 15:24:21,2024-05-28 15:24:31,2,7
2024-05-28 15:24:22,2024-05-28 15:24:32,2,7
2024-05-28 15:24:22,2024-05-28 15:24:32,1,6
2024-05-28 15:24:19,2024-05-28 15:24:29,1,6
2024-05-28 15:24:21,2024-05-28 15:24:31,1,6
2024-05-28 15:24:20,2024-05-28 15:24:30,2,7
2024-05-28 15:24:19,2024-05-28 15:24:29,2,7
2024-05-28 15:24:19,2024-05-28 15:24:29,3,7
2024-05-28 15:24:22,2024-05-28 15:24:32,3,3
2024-05-28 15:24:21,2024-05-28 15:24:31,3,7
2024-05-28 15:24:20,2024-05-28 15:24:30,3,7
2024-05-28 15:24:20,2024-05-28 15:24:30,1,6
2024-05-28 15:24:23,2024-05-28 15:24:33,2,7
2024-05-28 15:24:24,2024-05-28 15:24:34,1,6
2024-05-28 15:24:25,2024-05-28 15:24:35,3,3
2024-05-28 15:24:25,2024-05-28 15:24:35,2,7
2024-05-28 15:24:24,2024-05-28 15:24:34,2,7
2024-05-28 15:24:24,2024-05-28 15:24:34,3,3
2024-05-28 15:24:23,2024-05-28 15:24:33,1,6
2024-05-28 15:24:25,2024-05-28 15:24:35,1,6
2024-05-28 15:24:23,2024-05-28 15:24:33,3,3
2024-05-28 15:24:27,2024-05-28 15:24:37,3,3
2024-05-28 15:24:26,2024-05-28 15:24:36,1,7
2024-05-28 15:24:27,2024-05-28 15:24:37,2,4
2024-05-28 15:24:29,2024-05-28 15:24:39,1,7
2024-05-28 15:24:28,2024-05-28 15:24:38,3,3
2024-05-28 15:24:28,2024-05-28 15:24:38,1,7
2024-05-28 15:24:27,2024-05-28 15:24:37,1,7
2024-05-28 15:24:29,2024-05-28 15:24:39,2,4
2024-05-28 15:24:29,2024-05-28 15:24:39,3,3
2024-05-28 15:24:26,2024-05-28 15:24:36,3,3
2024-05-28 15:24:28,2024-05-28 15:24:38,2,4
2024-05-28 15:24:26,2024-05-28 15:24:36,2,4
2024-05-28 15:24:31,2024-05-28 15:24:41,1,7
2024-05-28 15:24:30,2024-05-28 15:24:40,2,4
2024-05-28 15:24:31,2024-05-28 15:24:41,3,3
2024-05-28 15:24:32,2024-05-28 15:24:42,1,7
2024-05-28 15:24:30,2024-05-28 15:24:40,1,7
2024-05-28 15:24:31,2024-05-28 15:24:41,2,5
2024-05-28 15:24:30,2024-05-28 15:24:40,3,3
2024-05-28 15:24:32,2024-05-28 15:24:42,2,6
2024-05-28 15:24:32,2024-05-28 15:24:42,3,3
2024-05-28 15:24:33,2024-05-28 15:24:43,3,7
2024-05-28 15:24:33,2024-05-28 15:24:43,2,6
2024-05-28 15:24:33,2024-05-28 15:24:43,1,7
2024-05-28 15:24:34,2024-05-28 15:24:44,1,7
2024-05-28 15:24:37,2024-05-28 15:24:47,3,7
2024-05-28 15:24:35,2024-05-28 15:24:45,1,7
2024-05-28 15:24:37,2024-05-28 15:24:47,2,8
2024-05-28 15:24:37,2024-05-28 15:24:47,1,2
2024-05-28 15:24:34,2024-05-28 15:24:44,3,7
2024-05-28 15:24:36,2024-05-28 15:24:46,1,2
2024-05-28 15:24:36,2024-05-28 15:24:46,3,7
2024-05-28 15:24:36,2024-05-28 15:24:46,2,8
